1	146	8682
2	128	5239
3	51	2879
4	52	4054
5	151	6973
6	101	6707
7	155	9001
8	146	10206
9	70	5822
10	49	3926
11	39	2993
12	104	7120
13	71	3911
14	45	3234
15	61	3363
16	48	2156
17	67	3938
18	55	2810
19	46	2460
